6	27	2
6	79	1
6	96	1
6	191	2
6	223	1
6	292	3
6	350	1
6	405	4
6	419	1
6	436	1
6	452	1
7	14	1
7	20	1
7	27	1
7	47	1
7	152	1
7	191	1
7	223	1
7	292	2
7	405	4
7	427	2
7	436	1
7	452	1
7	477	1
7	525	1
14	27	4
14	47	1
14	79	2
14	93	1
14	96	1
14	152	1
14	224	1
14	234	2
14	236	1
14	292	2
14	302	1
14	405	6
14	452	3
14	477	1
14	501	1
14	525	1
17	20	1
17	22	3
17	27	1
17	47	1
17	93	1
17	120	2
17	223	1
17	234	2
17	255	1
17	292	2
17	325	2
17	350	1
17	359	1
17	360	1
17	405	5
17	436	1
17	452	2
17	501	1
20	22	1
20	23	1
20	47	1
20	79	2
20	96	1
20	120	1
20	223	2
20	234	2
20	236	3
20	292	5
20	325	1
20	350	2
20	398	1
20	405	8
20	419	1
20	426	2
20	427	2
20	436	1
20	452	6
20	485	1
20	501	1
20	525	1
22	27	4
22	79	2
22	87	5
22	96	2
22	120	2
22	152	1
22	153	1
22	180	2
22	191	1
22	223	2
22	234	3
22	236	2
22	292	8
22	325	2
22	350	2
22	359	3
22	360	3
22	398	1
22	405	18
22	419	1
22	426	2
22	427	1
22	428	2
22	436	2
22	452	2
22	477	2
22	485	1
22	501	3
22	525	4
23	47	1
23	79	1
23	96	1
23	224	2
23	234	3
23	236	2
23	292	2
23	350	1
23	405	5
23	419	1
23	436	3
23	477	1
23	501	2
27	47	2
27	79	2
27	87	4
27	93	2
27	96	4
27	120	3
27	152	4
27	153	1
27	180	2
27	191	5
27	221	1
27	223	3
27	224	2
27	234	10
27	236	2
27	255	2
27	292	12
27	302	2
27	325	3
27	350	2
27	359	1
27	360	1
27	398	1
27	405	26
27	419	3
27	426	2
27	427	4
27	428	3
27	436	3
27	452	2
27	485	1
27	501	3
27	525	4
47	93	1
47	120	1
47	191	1
47	224	2
47	234	3
47	236	1
47	292	2
47	350	1
47	405	4
47	419	1
47	427	1
47	436	1
47	452	1
47	501	2
79	87	4
79	93	1
79	96	2
79	120	1
79	152	1
79	180	3
79	234	1
79	236	1
79	292	8
79	302	3
79	325	1
79	350	2
79	359	1
79	360	2
79	398	2
79	405	12
79	419	2
79	426	1
79	427	1
79	428	1
79	436	2
79	452	1
79	477	1
79	485	1
79	501	2
79	525	3
87	93	1
87	96	1
87	120	1
87	152	2
87	180	3
87	191	1
87	221	1
87	223	1
87	234	1
87	236	1
87	292	7
87	302	1
87	398	1
87	405	10
87	427	1
87	428	2
87	436	2
87	501	2
87	525	4
93	120	2
93	152	2
93	153	1
93	180	3
93	221	1
93	223	1
93	224	1
93	234	3
93	236	1
93	255	2
93	292	4
93	325	2
93	405	4
93	419	1
93	426	2
93	427	2
93	452	2
93	485	1
93	501	1
93	525	1
96	152	1
96	223	1
96	224	2
96	234	3
96	292	7
96	398	2
96	405	9
96	427	1
96	428	3
96	436	1
96	452	2
96	477	1
96	501	2
120	152	3
120	153	4
120	180	2
120	221	2
120	223	1
120	224	1
120	234	8
120	236	2
120	255	6
120	292	6
120	325	2
120	350	2
120	398	2
120	405	10
120	419	2
120	426	1
120	427	1
120	436	2
120	452	2
120	485	1
120	501	2
120	525	2
152	153	2
152	180	4
152	221	1
152	223	1
152	234	4
152	236	1
152	255	1
152	292	6
152	302	1
152	325	1
152	405	9
152	419	2
152	426	2
152	427	2
152	436	3
152	452	1
152	477	2
152	485	1
152	525	3
153	180	2
153	221	2
153	224	1
153	234	3
153	236	1
153	255	3
153	292	2
153	325	1
153	405	4
153	419	1
153	426	1
153	427	1
153	436	2
153	452	1
153	485	1
153	525	1
180	221	1
180	234	2
180	236	1
180	255	1
180	292	6
180	302	2
180	325	2
180	360	1
180	405	6
180	419	2
180	426	3
180	427	3
180	436	2
180	485	2
180	525	2
191	223	3
191	236	1
191	292	4
191	325	1
191	405	6
191	419	1
191	427	2
191	428	1
191	436	1
191	452	1
191	525	1
221	224	1
221	234	1
221	236	1
221	255	2
221	292	1
221	325	1
221	405	4
221	419	1
221	426	1
221	427	1
221	428	1
221	452	1
221	485	1
221	501	1
223	234	2
223	236	3
223	255	1
223	292	5
223	325	3
223	350	1
223	405	8
223	419	1
223	426	1
223	427	2
223	428	1
223	436	2
223	452	4
223	477	1
223	485	1
223	525	2
224	234	3
224	236	1
224	255	1
224	292	3
224	325	1
224	350	1
224	405	5
224	419	2
224	427	1
224	436	2
224	452	2
224	485	1
224	501	1
234	236	4
234	255	6
234	292	10
234	302	1
234	325	1
234	350	2
234	398	1
234	405	19
234	419	2
234	426	2
234	427	3
234	428	1
234	436	5
234	452	3
234	501	5
234	525	1
236	255	2
236	292	4
236	325	1
236	350	3
236	398	1
236	405	9
236	419	2
236	426	2
236	427	3
236	436	1
236	452	3
236	485	1
236	501	1
236	525	2
255	292	3
255	325	2
255	350	1
255	398	1
255	405	6
255	419	2
255	426	1
255	427	2
255	436	1
255	452	3
255	485	1
255	501	1
292	325	5
292	350	3
292	359	1
292	360	2
292	398	3
292	405	33
292	419	6
292	426	3
292	427	4
292	436	9
292	452	9
292	477	2
292	485	4
292	501	3
292	525	6
302	405	4
325	350	2
325	360	1
325	405	7
325	419	4
325	426	2
325	427	2
325	428	1
325	436	1
325	452	4
325	485	5
325	525	1
350	359	1
350	360	1
350	405	7
350	419	3
350	436	1
350	452	3
350	485	1
350	501	1
350	525	1
359	360	3
359	405	4
359	525	1
360	405	4
360	419	1
360	426	1
360	427	1
360	436	1
360	485	1
360	525	1
398	405	4
398	428	1
398	452	1
398	525	1
405	419	7
405	426	6
405	427	7
405	428	5
405	436	11
405	452	13
405	477	5
405	485	4
405	501	10
405	525	10
419	426	2
419	427	2
419	436	2
419	452	2
419	485	4
419	501	1
419	525	1
426	427	4
426	436	1
426	452	2
426	485	2
426	525	1
427	436	1
427	452	2
427	485	2
427	525	2
428	501	3
436	452	1
436	477	1
436	485	1
436	525	2
452	477	1
452	485	2
452	501	2
452	525	1
477	501	2
477	525	1
485	525	1
