16	17	2
16	31	4
16	32	3
16	48	1
16	130	1
16	133	1
16	142	3
16	143	1
16	158	5
16	177	2
16	210	3
16	219	5
16	257	1
16	266	6
16	287	7
16	336	1
16	350	1
16	375	2
16	380	4
16	382	2
16	439	3
16	453	3
16	457	1
16	464	1
17	19	3
17	86	1
17	130	2
17	133	2
17	142	3
17	143	1
17	158	3
17	175	1
17	177	2
17	219	1
17	239	2
17	257	1
17	259	1
17	266	2
17	268	1
17	287	4
17	332	1
17	342	2
17	346	1
17	350	1
17	380	1
17	382	2
19	130	1
19	133	1
19	142	1
19	143	1
19	175	1
19	239	2
19	257	1
19	259	1
19	266	1
19	268	1
19	287	1
19	332	1
19	342	1
19	350	1
19	382	1
31	32	2
31	48	1
31	133	1
31	142	2
31	158	3
31	177	1
31	210	2
31	219	4
31	257	1
31	266	4
31	269	1
31	287	6
31	328	1
31	336	1
31	350	1
31	375	1
31	380	2
31	382	2
31	439	2
31	453	3
31	457	1
31	464	1
32	48	1
32	158	1
32	210	2
32	219	3
32	257	1
32	266	3
32	287	3
32	336	1
32	350	1
32	375	2
32	380	2
32	382	2
32	439	3
32	453	3
32	457	1
32	464	1
45	85	1
45	122	1
45	154	1
45	210	1
45	228	2
45	239	1
45	257	1
45	262	1
45	266	1
45	269	2
45	328	1
45	332	1
45	453	3
45	457	1
48	85	1
48	122	1
48	158	3
48	210	1
48	219	3
48	257	1
48	262	1
48	266	3
48	287	3
48	336	1
48	350	2
48	351	1
48	375	1
48	380	1
48	382	3
48	439	1
48	453	3
48	457	1
48	464	2
85	86	1
85	130	1
85	142	1
85	143	1
85	158	2
85	167	1
85	210	1
85	219	2
85	239	1
85	257	2
85	266	2
85	287	2
85	328	1
85	350	1
85	382	1
85	453	2
85	475	1
86	130	1
86	142	1
86	143	1
86	158	2
86	167	2
86	177	1
86	210	1
86	219	1
86	228	2
86	239	2
86	257	1
86	266	1
86	287	3
86	328	1
86	342	2
86	346	1
86	350	2
86	351	1
86	382	2
86	438	2
86	453	2
86	457	1
86	464	1
86	468	1
86	475	1
122	154	1
122	158	1
122	210	2
122	219	1
122	262	1
122	266	2
122	269	1
122	287	1
122	350	1
122	351	1
122	382	1
122	438	1
122	453	2
122	457	1
122	464	1
124	154	2
124	167	1
124	210	2
124	269	1
124	382	1
124	457	1
124	464	2
130	133	2
130	142	3
130	143	1
130	158	2
130	167	1
130	210	1
130	219	2
130	239	2
130	257	1
130	266	2
130	287	2
130	350	1
130	453	1
133	142	3
133	158	1
133	219	1
133	239	1
133	266	1
133	287	2
133	328	1
142	143	2
142	158	5
142	167	1
142	175	2
142	177	3
142	210	2
142	219	4
142	239	3
142	257	2
142	266	4
142	269	1
142	287	7
142	328	1
142	332	1
142	346	1
142	350	1
142	380	1
142	453	2
142	468	2
143	158	2
143	167	1
143	177	1
143	210	1
143	219	1
143	239	1
143	257	1
143	266	1
143	287	2
143	350	1
143	380	1
143	453	1
154	167	1
154	210	2
154	266	1
154	269	2
154	382	1
154	453	1
154	457	2
154	464	2
158	167	1
158	177	3
158	210	3
158	219	8
158	239	1
158	257	3
158	262	2
158	266	9
158	269	1
158	287	12
158	336	1
158	342	1
158	346	1
158	350	3
158	351	2
158	375	1
158	380	3
158	382	5
158	439	1
158	453	6
158	457	1
158	464	2
158	468	1
167	210	2
167	219	1
167	228	1
167	239	2
167	257	1
167	266	1
167	269	1
167	287	2
167	342	1
167	350	2
167	382	2
167	453	2
167	457	2
167	464	1
167	475	1
175	177	1
175	228	1
175	239	2
175	257	1
175	266	1
175	268	2
175	269	1
175	287	2
175	332	2
175	336	1
175	342	1
175	346	2
175	350	4
175	351	1
175	375	1
175	380	1
175	382	2
175	453	1
175	468	2
177	210	1
177	219	1
177	239	1
177	266	1
177	287	4
177	332	1
177	342	1
177	346	2
177	380	1
177	382	1
177	468	1
210	219	5
210	239	2
210	257	1
210	262	2
210	266	6
210	269	2
210	287	6
210	350	2
210	351	1
210	375	1
210	380	1
210	382	3
210	438	1
210	439	2
210	453	5
210	457	1
210	464	3
219	239	1
219	257	4
219	259	1
219	262	2
219	266	10
219	269	2
219	287	12
219	332	1
219	336	1
219	350	3
219	351	2
219	375	2
219	380	2
219	382	6
219	439	3
219	453	9
219	457	1
219	464	2
219	468	1
228	239	1
228	269	2
228	287	2
228	328	1
228	332	1
228	336	1
228	342	1
228	350	2
228	351	1
228	382	2
228	438	1
228	453	4
228	457	1
228	468	1
228	475	1
239	257	2
239	262	1
239	266	2
239	268	1
239	287	4
239	332	1
239	342	2
239	346	1
239	350	3
239	382	2
239	453	2
239	457	1
239	468	1
239	475	1
257	259	1
257	266	5
257	268	1
257	287	5
257	328	1
257	332	1
257	336	1
257	342	1
257	350	3
257	375	1
257	380	1
257	382	2
257	439	1
257	453	3
257	457	1
257	464	1
257	468	1
259	266	1
259	269	1
259	287	1
259	332	3
259	468	1
259	475	1
262	266	1
262	269	1
262	287	2
262	350	1
262	351	2
262	382	2
262	453	2
262	464	1
266	268	1
266	269	2
266	287	14
266	332	1
266	336	1
266	342	1
266	350	4
266	351	1
266	375	2
266	380	3
266	382	5
266	439	3
266	453	9
266	457	2
266	464	2
266	468	1
268	287	2
268	342	1
268	346	1
268	350	3
268	382	1
269	287	4
269	332	2
269	351	1
269	382	4
269	453	6
269	457	2
269	464	1
269	468	1
269	475	1
287	328	1
287	332	2
287	336	1
287	342	3
287	346	2
287	350	6
287	351	2
287	375	2
287	380	4
287	382	10
287	439	3
287	453	12
287	457	2
287	464	2
287	468	2
287	475	1
328	438	1
332	346	1
332	375	1
332	382	1
332	453	2
332	468	2
332	475	1
336	350	3
336	351	1
336	375	1
336	380	1
336	382	1
336	439	1
336	453	1
336	457	1
336	464	1
336	468	1
342	346	1
342	350	2
342	382	3
342	453	1
342	457	1
342	475	1
346	350	1
346	382	1
346	468	1
350	351	2
350	375	1
350	380	2
350	382	4
350	439	1
350	453	4
350	457	2
350	464	2
350	468	1
350	475	1
351	382	2
351	453	2
351	464	1
351	468	1
375	380	2
375	382	3
375	439	2
375	453	3
375	457	1
375	464	1
380	382	2
380	439	2
380	453	2
380	457	1
380	464	1
382	439	2
382	453	9
382	457	3
382	464	3
382	475	1
438	464	1
438	468	1
439	453	3
439	457	1
439	464	1
453	457	3
453	464	2
453	468	1
453	475	1
457	464	2
457	475	1
464	468	1
468	475	1
