51	68	3
51	72	5
51	74	5
51	83	9
51	89	6
51	91	8
51	95	6
51	104	3
51	153	6
51	162	4
51	171	5
51	205	4
51	211	2
51	214	3
51	268	5
51	286	3
51	287	14
51	334	1
51	393	4
51	400	5
51	427	15
51	431	8
51	462	4
51	464	5
51	469	11
51	480	7
51	532	4
51	534	5
51	590	5
51	625	8
51	628	3
51	636	2
68	89	3
68	91	3
68	153	1
68	162	2
68	171	1
68	214	1
68	287	1
68	393	1
68	427	1
68	464	2
68	469	1
68	625	3
68	628	1
72	74	1
72	83	2
72	89	2
72	95	1
72	104	1
72	153	1
72	162	2
72	171	1
72	205	2
72	211	1
72	214	1
72	268	2
72	286	1
72	287	4
72	334	1
72	400	2
72	427	3
72	431	3
72	462	3
72	469	2
72	480	4
72	532	2
72	534	2
72	625	1
72	628	1
74	83	4
74	91	1
74	95	2
74	104	3
74	171	2
74	205	3
74	214	1
74	286	1
74	287	5
74	400	2
74	427	4
74	431	3
74	464	2
74	469	5
74	480	2
74	534	3
74	590	1
74	625	1
83	91	3
83	95	4
83	104	3
83	153	1
83	162	1
83	171	4
83	205	3
83	211	1
83	214	1
83	268	3
83	286	2
83	287	5
83	334	1
83	400	2
83	427	9
83	431	7
83	462	1
83	464	1
83	469	7
83	480	3
83	532	2
83	534	4
83	590	4
83	625	2
83	628	1
83	636	1
89	91	2
89	153	2
89	162	1
89	171	1
89	214	2
89	268	1
89	287	3
89	393	2
89	400	1
89	427	1
89	431	1
89	462	2
89	464	2
89	469	1
89	480	2
89	625	2
89	628	1
91	153	2
91	162	4
91	211	1
91	214	3
91	268	1
91	286	1
91	287	5
91	334	3
91	393	3
91	400	1
91	427	5
91	431	2
91	464	2
91	469	3
91	532	2
91	534	1
91	590	3
91	625	8
91	628	4
91	636	1
95	104	2
95	153	1
95	171	4
95	205	2
95	268	2
95	287	4
95	334	1
95	393	1
95	427	5
95	431	4
95	462	1
95	464	1
95	469	6
95	480	2
95	532	1
95	534	2
104	107	2
104	162	1
104	171	1
104	205	4
104	211	1
104	287	5
104	400	1
104	427	4
104	431	5
104	462	2
104	464	1
104	469	3
104	480	3
104	532	1
104	534	4
104	620	2
104	625	2
104	636	2
107	162	2
107	205	2
107	211	2
107	286	1
107	287	3
107	427	2
107	431	3
107	462	3
107	480	1
107	532	1
107	534	2
107	620	4
107	625	3
107	628	1
107	636	3
153	162	2
153	171	1
153	205	1
153	211	1
153	268	1
153	286	1
153	287	3
153	393	2
153	427	2
153	431	1
153	464	2
153	469	2
153	480	1
153	532	1
153	534	1
153	590	1
153	625	3
153	628	2
153	636	1
162	205	3
162	211	3
162	214	1
162	268	1
162	286	2
162	287	9
162	400	2
162	427	3
162	431	4
162	462	7
162	469	1
162	480	1
162	532	1
162	534	3
162	590	1
162	620	2
162	625	9
162	628	3
162	636	6
171	205	1
171	214	1
171	268	2
171	286	1
171	287	3
171	334	1
171	393	1
171	400	1
171	427	5
171	431	3
171	462	1
171	469	5
171	480	2
171	532	1
171	534	1
171	590	1
205	211	4
205	286	2
205	287	7
205	400	1
205	427	6
205	431	6
205	462	3
205	464	1
205	469	3
205	480	4
205	532	2
205	534	7
205	620	2
205	625	4
205	628	1
205	636	3
211	286	3
211	287	4
211	427	4
211	431	4
211	462	3
211	480	2
211	532	3
211	534	5
211	590	1
211	620	2
211	625	4
211	628	1
211	636	3
214	286	1
214	287	3
214	334	2
214	393	1
214	400	2
214	427	2
214	462	1
214	464	1
214	469	2
214	590	1
214	625	1
214	628	2
268	287	2
268	334	1
268	427	5
268	431	4
268	462	2
268	469	3
268	480	3
268	532	1
268	590	1
268	625	1
268	628	1
268	636	1
286	287	3
286	400	1
286	427	4
286	431	2
286	462	2
286	469	1
286	480	1
286	532	2
286	534	3
286	590	2
286	620	1
286	625	2
286	628	2
286	636	1
287	334	2
287	393	4
287	400	5
287	427	12
287	431	9
287	462	8
287	464	3
287	469	9
287	480	5
287	532	3
287	534	7
287	590	2
287	620	3
287	625	10
287	628	5
287	636	7
334	393	1
334	427	3
334	431	1
334	462	1
334	469	1
334	480	1
334	532	1
334	628	2
393	400	1
393	427	3
393	464	1
393	469	2
393	532	1
393	625	3
393	628	1
400	427	3
400	431	1
400	462	2
400	469	2
400	480	1
400	532	1
400	534	1
400	590	1
400	625	2
400	636	1
427	431	11
427	462	6
427	464	1
427	469	8
427	480	6
427	532	4
427	534	7
427	590	4
427	620	2
427	625	6
427	628	2
427	636	4
431	462	6
431	464	1
431	469	6
431	480	5
431	532	3
431	534	7
431	590	2
431	620	3
431	625	5
431	628	1
431	636	5
462	469	1
462	480	3
462	532	2
462	534	3
462	620	3
462	625	6
462	636	6
464	469	3
464	534	1
464	625	2
464	628	1
469	480	3
469	532	1
469	534	3
469	590	2
469	625	3
469	628	2
469	636	1
480	532	3
480	534	4
480	620	1
480	625	2
480	628	1
480	636	1
532	534	3
532	590	1
532	620	1
532	625	3
532	628	1
532	636	1
534	590	1
534	620	2
534	625	4
534	628	1
534	636	3
590	625	2
590	628	1
590	636	1
620	625	3
620	628	1
620	636	3
625	628	3
625	636	6
628	636	1
