21	41	5
21	48	1
21	53	3
21	56	1
21	61	1
21	62	3
21	122	2
21	282	1
21	289	6
21	290	4
21	529	5
21	530	2
21	568	2
21	644	2
21	668	4
21	669	4
21	728	2
21	748	1
21	767	3
21	917	4
37	48	2
37	53	8
37	61	4
37	122	4
37	289	4
37	290	5
37	334	1
37	339	2
37	388	4
37	404	7
37	509	2
37	529	3
37	530	1
37	559	1
37	568	7
37	644	4
37	669	1
37	670	5
37	744	7
37	748	2
37	862	2
37	966	6
41	48	3
41	53	4
41	56	1
41	61	1
41	62	5
41	122	8
41	282	2
41	289	14
41	290	11
41	404	1
41	529	6
41	530	2
41	568	1
41	644	5
41	668	8
41	669	14
41	728	2
41	748	2
41	767	1
41	917	11
48	53	5
48	61	3
48	62	2
48	122	6
48	282	2
48	289	9
48	290	9
48	357	1
48	388	2
48	404	2
48	529	2
48	530	2
48	539	1
48	568	2
48	644	5
48	668	5
48	669	7
48	670	2
48	728	2
48	744	2
48	748	2
48	767	2
48	917	3
48	966	2
53	56	4
53	61	8
53	62	4
53	122	21
53	173	6
53	282	7
53	289	13
53	290	13
53	334	5
53	339	9
53	357	8
53	359	5
53	388	5
53	404	13
53	435	7
53	509	9
53	529	33
53	530	13
53	539	6
53	559	6
53	568	24
53	644	17
53	668	6
53	669	6
53	670	6
53	699	2
53	728	3
53	733	5
53	744	8
53	748	24
53	767	4
53	779	5
53	862	21
53	917	4
53	966	7
56	61	1
56	62	3
56	122	1
56	289	1
56	290	1
56	357	1
56	359	6
56	435	1
56	529	5
56	530	1
56	539	1
56	568	1
56	644	8
56	668	1
56	669	1
56	699	5
56	728	1
56	733	4
56	767	1
56	917	1
61	62	1
61	122	7
61	173	1
61	289	5
61	290	4
61	334	1
61	339	5
61	357	2
61	359	1
61	388	3
61	404	3
61	435	1
61	509	2
61	529	7
61	539	1
61	559	2
61	568	5
61	644	12
61	668	1
61	669	3
61	670	3
61	728	1
61	733	3
61	744	3
61	748	3
61	767	2
61	779	1
61	862	6
61	917	1
61	966	4
62	122	8
62	173	4
62	282	1
62	289	6
62	290	6
62	334	2
62	339	4
62	359	3
62	388	1
62	404	1
62	435	1
62	529	4
62	530	2
62	559	1
62	568	2
62	644	6
62	668	5
62	669	7
62	699	3
62	728	2
62	733	5
62	744	1
62	748	4
62	767	2
62	779	1
62	862	5
62	917	5
122	173	13
122	282	4
122	289	17
122	290	11
122	334	8
122	339	16
122	357	6
122	359	2
122	388	3
122	404	4
122	435	5
122	509	7
122	529	20
122	530	7
122	539	5
122	559	9
122	568	13
122	644	14
122	668	9
122	669	12
122	670	1
122	699	1
122	728	6
122	733	13
122	744	4
122	748	13
122	767	4
122	779	8
122	862	24
122	917	5
122	966	3
173	282	2
173	334	7
173	339	11
173	357	3
173	435	4
173	509	2
173	529	6
173	530	1
173	539	3
173	559	9
173	568	4
173	644	1
173	728	2
173	733	8
173	744	1
173	748	7
173	779	9
173	862	15
282	289	3
282	290	3
282	339	2
282	359	1
282	435	2
282	509	1
282	529	7
282	530	2
282	559	2
282	568	5
282	668	2
282	669	3
282	699	1
282	728	2
282	748	4
282	767	1
282	779	2
282	862	2
282	917	2
289	290	21
289	357	1
289	388	5
289	404	7
289	509	1
289	529	12
289	530	6
289	539	1
289	568	6
289	644	11
289	668	14
289	669	17
289	670	4
289	728	4
289	744	5
289	748	5
289	767	5
289	917	10
289	966	3
290	357	1
290	388	3
290	404	7
290	509	2
290	529	8
290	530	6
290	539	1
290	568	7
290	644	8
290	668	10
290	669	15
290	670	4
290	728	4
290	744	5
290	748	6
290	767	4
290	917	11
290	966	3
334	339	6
334	357	3
334	404	2
334	509	1
334	529	4
334	530	1
334	539	3
334	559	4
334	568	2
334	644	2
334	733	5
334	744	1
334	748	5
334	779	3
334	862	12
334	966	1
339	357	3
339	388	2
339	404	2
339	435	3
339	509	2
339	529	8
339	530	1
339	539	3
339	559	7
339	568	6
339	644	6
339	669	1
339	670	1
339	728	1
339	733	7
339	744	1
339	748	7
339	779	6
339	862	18
339	966	2
357	359	1
357	404	1
357	435	2
357	509	4
357	529	7
357	530	2
357	539	7
357	559	2
357	568	3
357	644	4
357	699	1
357	733	3
357	748	6
357	779	2
357	862	6
359	529	9
359	530	1
359	539	1
359	568	2
359	644	7
359	699	7
359	728	1
359	733	6
359	748	1
388	404	5
388	529	1
388	530	1
388	568	3
388	644	4
388	669	2
388	670	4
388	744	3
388	748	1
388	862	2
388	966	4
404	509	3
404	529	3
404	530	2
404	539	1
404	568	8
404	644	7
404	668	2
404	669	2
404	670	5
404	744	6
404	748	4
404	862	4
404	917	1
404	966	6
435	509	2
435	529	5
435	539	1
435	559	3
435	568	5
435	644	2
435	733	2
435	744	1
435	748	4
435	779	3
435	862	6
509	529	8
509	530	2
509	539	2
509	559	3
509	568	7
509	644	2
509	668	1
509	670	2
509	733	1
509	744	2
509	748	6
509	767	1
509	779	3
509	862	5
509	966	2
529	530	12
529	539	5
529	559	7
529	568	19
529	644	12
529	668	8
529	669	6
529	670	1
529	699	6
529	728	4
529	733	10
529	744	3
529	748	18
529	767	4
529	779	6
529	862	17
529	917	4
529	966	2
530	539	1
530	568	6
530	644	2
530	668	5
530	669	3
530	699	1
530	728	1
530	733	1
530	744	1
530	748	7
530	767	4
530	862	2
530	917	2
539	559	2
539	568	2
539	644	3
539	699	1
539	733	2
539	748	5
539	779	2
539	862	5
559	568	6
559	644	2
559	670	1
559	728	2
559	733	5
559	744	1
559	748	6
559	779	10
559	862	10
559	966	1
568	644	7
568	668	3
568	669	3
568	670	5
568	699	1
568	728	2
568	733	2
568	744	6
568	748	11
568	767	2
568	779	5
568	862	12
568	917	1
568	966	5
644	668	4
644	669	7
644	670	3
644	699	7
644	728	1
644	733	7
644	744	3
644	748	5
644	767	3
644	779	1
644	862	9
644	917	4
644	966	5
668	669	10
668	728	3
668	748	3
668	767	3
668	917	6
669	670	1
669	728	4
669	744	1
669	748	3
669	767	3
669	862	1
669	917	11
669	966	1
670	744	4
670	748	3
670	779	1
670	862	2
670	966	4
699	733	4
699	748	1
728	733	4
728	748	1
728	767	1
728	779	2
728	862	3
728	917	2
733	748	3
733	779	5
733	862	12
744	748	2
744	862	2
744	966	5
748	767	3
748	779	6
748	862	17
748	917	2
748	966	2
767	917	1
779	862	9
862	966	2
