26	35	3
26	44	3
26	148	2
26	223	1
26	227	4
26	304	2
26	314	1
26	359	1
26	371	1
26	383	1
26	390	2
26	393	3
26	471	1
26	536	1
26	551	4
26	553	3
26	558	1
26	762	2
26	898	2
26	904	1
26	939	1
26	996	1
28	35	1
28	44	3
28	87	2
28	137	2
28	179	1
28	227	1
28	280	1
28	285	2
28	314	1
28	359	2
28	393	1
28	471	1
28	536	1
28	551	5
28	553	5
28	558	1
28	645	2
28	768	1
28	777	1
28	828	2
28	898	2
35	44	5
35	103	1
35	137	1
35	148	1
35	223	2
35	227	3
35	285	1
35	314	1
35	359	2
35	371	1
35	383	1
35	390	2
35	393	2
35	398	1
35	471	1
35	551	3
35	553	2
35	558	1
35	762	1
35	777	1
35	828	1
35	898	3
35	939	2
35	996	1
44	87	3
44	103	4
44	137	4
44	148	2
44	179	6
44	223	2
44	227	14
44	280	5
44	285	1
44	304	1
44	314	6
44	359	1
44	383	1
44	390	3
44	393	6
44	398	6
44	445	2
44	471	7
44	536	1
44	551	12
44	553	6
44	645	3
44	762	2
44	768	2
44	896	3
44	898	7
44	904	5
44	939	3
44	970	1
87	103	1
87	137	4
87	179	4
87	223	2
87	227	9
87	280	4
87	285	4
87	304	2
87	313	1
87	314	5
87	359	4
87	371	1
87	390	2
87	393	1
87	398	3
87	445	2
87	471	4
87	536	2
87	551	4
87	553	7
87	558	1
87	645	1
87	762	2
87	768	1
87	777	1
87	898	4
87	904	3
87	970	4
87	996	1
103	148	1
103	179	1
103	223	1
103	227	4
103	304	1
103	313	1
103	314	3
103	383	1
103	390	1
103	398	1
103	445	2
103	471	1
103	551	2
103	553	4
103	558	1
103	762	1
103	896	1
103	898	5
103	904	1
103	939	2
137	148	1
137	179	6
137	223	2
137	227	6
137	280	4
137	313	1
137	314	6
137	359	2
137	371	1
137	390	3
137	393	4
137	398	2
137	445	2
137	471	4
137	536	2
137	551	2
137	553	6
137	558	1
137	762	2
137	768	1
137	898	3
137	904	1
137	996	2
148	179	1
148	227	8
148	304	3
148	313	1
148	314	1
148	371	1
